cluster_id	embryo_10h	larvae_1instar	larvae_2instar	larvae_3instar	pupae_P1	pupae_P2	pupae_P3	pupae_P4	pupae_P5	pupae_24h	pupae_48h	imago_5d
1	-0.215570326792829	-1.3154760379766863	-1.3905668169881493	-0.5294165020656826	0.20947998818698832	0.2892151452115059	0.22543003588080657	0.3922610359759354	0.5723737405654319	0.6563820230494125	0.3993252551870751	0.7065624597661894
2	-1.50560128042712	-0.6011837641588181	0.013500123022892664	-1.1104836228130222	0.9117500204400163	0.8971770519682868	-0.31028131432427175	-1.1724254314153897	2.188771302026791	0.35521977178388436	0.3382209889091705	-0.004663845012447045
3	0.7804226683243018	1.6778212569673217	1.5269103682119816	-0.07381105988637045	-0.43505674283742546	-0.5840713579445187	-0.7081617948624713	-0.8927209785342435	-0.029530517811858295	0.1445415608810168	-0.5727301815750991	-0.8336132209326301
4	1.0595927671158474	-0.04195021227893107	0.1990401277186968	0.9427897645169573	-0.16717026509963703	-0.19138818930753462	-0.24027362603038427	-0.5052431641138878	0.20644394789838555	0.9313565613445072	-0.4703274426264545	-1.7228702691375657
5	1.9096719945303102	0.32818069438029923	-0.3348986503176119	-1.4442739032331637	0.14817617054507717	0.16603066462204064	-0.09166633245480987	0.02048120746098209	0.10447876943871995	-0.3001407066983387	-0.4648530355472892	-0.04118687272621786
6	1.001281379364742	0.03691475089828484	-0.012734966865990242	0.5191317365296126	-0.5482794362377029	-1.1029802400603947	-1.257270216013269	1.3371133942725113	0.06449308312251334	0.9371933148730334	-1.9845899051369318	1.00972710525351
